user_id,business_id,stars,user_idx,business_idx
HKoVvuUnau5GYnR8C3d6jQ,ktMvtPI3TBkTOpSf1sTXWw,2.0,3156,679
K5Ph9BtA_HydS4elSld_sw,K0JZOvCUgYtbPjcDzys_kw,3.0,3628,287
uEw4OJCZuNL2sjsppG2_Gw,qsAZNQ-6P4I9r7onkBZJ_g,4.0,10071,758
FQxBWKbYFO15q-IrjPKzhg,IjMs1n7UelI7ev_5IDl5kA,5.0,2813,266
MZW6iyOP93q7cHpuf-7bzw,NUJrCPU51Cvip4ayZD1P5g,4.0,4029,339
za3Y4TgKetKaZ8pLmFHsXA,qsAZNQ-6P4I9r7onkBZJ_g,5.0,11015,758
q7AitJYW5IHqSVKcQLghFg,IjMs1n7UelI7ev_5IDl5kA,5.0,9364,266
e_6QVUfnVkIJyqdDFwR2FQ,sL6fC0P4C-gyL4E5gacUeQ,4.0,7374,779
13tV33xgQ3oJDx6YXrR8CQ,oziGQYLaEWOpNmPKrZP86g,1.0,368,727
dMBzfEZVid6__5D4D5IgBw,vUkiYPpbkMXA99WneLSGkQ,5.0,7173,816
2xNYCJxZOrhVsrVMz8mlDQ,XIKYdKWq72zUYsq8NBxcCQ,5.0,679,460
kkEp9EfDHKkT4g4GFFh0xA,luv3Y2AjoOhxYRY_u5tRJA,4.0,8429,691
SkrqglaWKXpeuFMniJO87Q,IkY2ticzHEn4QFn8hQLSWg,1.0,5151,267
Dr1ShQHZw5F8JV4HTC_xrA,AGlh4ZDv6jnoiYfz7At9mw,4.0,2540,156
aAG0_Rz3GnUlQY1auAsN-A,sTPueJEwcRDj7ZJmG7okYA,1.0,6601,781
N1ZCuhN0EFevaIfn6uRTNQ,fN12ywQpLXQ93bpwe1N_Ww,3.0,4100,595
Y0ymek23PIy8SavJQOLYDQ,hxc6TmLzsENk4xsjm497qg,5.0,6035,635
RBXVFcXR3IjP0CYgmkSmtg,vUkiYPpbkMXA99WneLSGkQ,3.0,4867,816
DJp-RvWsIyX9z-8SN2N7Ag,AGlh4ZDv6jnoiYfz7At9mw,4.0,2437,156
ClTwCETIbt9cAVqZB9Ng6g,85e8Uyn8tIyEZCqBP80rqA,4.0,2347,127
YsXgjHv1TMhvmx1X3u65Qg,fN12ywQpLXQ93bpwe1N_Ww,4.0,6192,595
6eXpHzfFCEnRvelmTqs7ng,eJaeTZlIdM3HWCq__Ve4Wg,5.0,1324,573
hVkRrReYzmDGERbXesUzcQ,svqHsPiOz2aFvgQxBciLXg,4.0,7864,785
MMoQ22Aow5trC8GQROtNAw,6OTy5-0NdmxgxqCLVuIJaA,4.0,4003,110
vUTnUSTCbFMfAb3v949fCw,03jQGGJ2ch0uHTtW-UUUqg,5.0,10283,17
2yqoiqr9hbVuiLrFAvUjZw,ZKPrXH_GNW_AtZ31tP3NmA,4.0,687,488
Cvi8nZTwDVaQkqmmgQwQMw,dHFEcHJG2LmPBJ0X2cfj7Q,5.0,2369,561
9wvR3a-jGWmth9rgttgU2w,fN12ywQpLXQ93bpwe1N_Ww,4.0,1852,595
nCxP-GJ7WYg1GUPlwf3PxQ,H3EK1Q8tqRGqPBps05Uahw,4.0,8852,243
pta-L4bIsr0dl8sOiapTFg,MzFhaFNbE03zF84BPkN7yQ,4.0,9317,334
HxyLRaoH9PS09M6R3rV-EQ,irXywqvfXj9maLLOBQMYvg,4.0,3255,647
mxZfJDk8_cOO19c7xiMffQ,fN12ywQpLXQ93bpwe1N_Ww,4.0,8802,595
A5hdFVgpwGFqHzD-JPN2KA,5nqWNo7uVU1Zxm4tjnvkUw,4.0,1875,101
KFFIyUxC0TQjx__OYlmhnA,JPfe9B-RLrE5Nz75kcKImQ,5.0,3654,279
OdtM1kjtkh5WhQ9Mj058_w,svqHsPiOz2aFvgQxBciLXg,5.0,4398,785
Nb0VZ54ozzdBokA6-1wVEw,M1q0l_VuI6MqRYLWGVhCCw,4.0,4192,321
HxhoBOxtWlfSGz86Vl23AA,a62d7e_xXeljJcOUHkJjkg,5.0,3253,517
YJ4zqGEskabyFk4g3GU7wg,03jQGGJ2ch0uHTtW-UUUqg,3.0,6095,17
nxsoYOw5kBSteAQatRo5FA,sTPueJEwcRDj7ZJmG7okYA,5.0,9003,781
GG0mFsEXb-02_dzFPqRV1Q,bq0n3CQy1CkE_WUe76zQvg,3.0,2953,540
0yYCMhDWCEIVUyZLzDWwqQ,03jQGGJ2ch0uHTtW-UUUqg,3.0,341,17
i8qUt4cmKKtiPeugsFSBhg,HPqTJ_yF2ZJw87yHWnSzSg,4.0,7979,245
Rf9lBBipUCYeUjPdPx9O8w,f8Byv8pegvus-Wud_mf0_Q,3.0,4944,590
FhydOYT0JYsk0iTcwzggpw,sEf8VsIbhGwSnKte1IBm-Q,3.0,2861,778
WwV7gH_tm_p2AC22a4mcrw,XIKYdKWq72zUYsq8NBxcCQ,3.0,5859,460
DTvYk_Gx9mJgB9fn555ppg,NUJrCPU51Cvip4ayZD1P5g,5.0,2462,339
l2p8ZM285uMIN1n3zpn1TQ,85e8Uyn8tIyEZCqBP80rqA,5.0,8476,127
R0IUozNjw1R5gG-XcugB0A,tcvNBC65Gsa4cH1_gyucpQ,4.0,4830,792
jqTa-RtGU26q3TFTmMZOAw,AGlh4ZDv6jnoiYfz7At9mw,5.0,8281,156
y0MwqMMYGt9lvQQsFVB-ug,ZKPrXH_GNW_AtZ31tP3NmA,4.0,10732,488
sp8qDLqrKz1nFQLd3OyAVQ,sEf8VsIbhGwSnKte1IBm-Q,5.0,9809,778
C9pJMYZnXg1fWiRBd8z7og,1UNJeHTsS7WS9RxRzHw06g,4.0,2232,46
UqTvUrtM9VZfcnjMyvfZxA,REiAM73RkOxFqCVlEFiRWA,4.0,5502,385
hhFaFdqlVOKXTaQ9J-n7kQ,6GXMHrB8u-3nq87zE1Av0w,5.0,7907,107
dsN2SF82WKnBUruurcjo1g,K0JZOvCUgYtbPjcDzys_kw,5.0,7251,287
LsEMXiELa5r88OFvVhTEqQ,CM5Dq-mKnZYdi9OlVluehA,4.0,3912,182
SMFRDQYF4ZsXbLAogPvHzg,V8we7-uCa-SouadZmZ9Ieg,3.0,5082,435
KFFIyUxC0TQjx__OYlmhnA,M1q0l_VuI6MqRYLWGVhCCw,4.0,3654,321
DQqB4LNjZO3TR59ntT3eqQ,Co3Ogqy6y2JgZdG0wBlrUQ,2.0,2454,187
36YhnnFSlwhBZ9Wb9rEOhw,IkY2ticzHEn4QFn8hQLSWg,2.0,713,267
eOCzLiZqtZLjcQDocPm7Lw,fN12ywQpLXQ93bpwe1N_Ww,3.0,7341,595
S8JD8I-TRR7MoWyKhmw9VQ,REiAM73RkOxFqCVlEFiRWA,4.0,5041,385
lQ_dbuM6xIthZ63nnd8cHQ,qsAZNQ-6P4I9r7onkBZJ_g,5.0,8537,758
9fDUis3hv0Bqm4DmxL0ZTg,IkY2ticzHEn4QFn8hQLSWg,3.0,1804,267
IkLdv0dFGfRJrtFVJYJnLg,1UNJeHTsS7WS9RxRzHw06g,3.0,3395,46
xSebnkFJptZd_IUjQKbKWA,6GXMHrB8u-3nq87zE1Av0w,3.0,10629,107
zDZIvIs5XOK7iQzcJ2oNlQ,AGlh4ZDv6jnoiYfz7At9mw,5.0,10952,156
mxZfJDk8_cOO19c7xiMffQ,1UNJeHTsS7WS9RxRzHw06g,4.0,8802,46
wNMN-N-Bi6SbZ-vn_2Olrw,AGlh4ZDv6jnoiYfz7At9mw,5.0,10457,156
jEcSGHkE31zEGt7p_8Mbkw,_05DcCQmCP5aGnfCnI4r9Q,5.0,8174,500
fbV1aq9ASXggQyGTNN-hzg,l8VedGQFMLtTz2zRmpTlxA,5.0,7543,681
OkjeFppodgJP_CvB84cJYw,eJaeTZlIdM3HWCq__Ve4Wg,4.0,4419,573
SK-opWp1HOeyQi8nWb_Rww,MzFhaFNbE03zF84BPkN7yQ,3.0,5075,334
GMHt-cbWlqNyd9UqIjZdDg,vl4uDnmI6lM9zBcAR--84w,4.0,2972,822
Jtfz1WbIB_FtYDkO3MtRXg,Yu_QofgDAjn__QsMi5Wudg,5.0,3598,480
YUFPMXppk98sB5KRo5LdOQ,05ev984NYfimRN0UiFrxaA,4.0,6120,19
ox0-KSQUxZX395kcj7MVeg,5nqWNo7uVU1Zxm4tjnvkUw,4.0,9170,101
VEj1OuO6QrQMXFhuMZJ8cQ,irXywqvfXj9maLLOBQMYvg,4.0,5568,647
5bcBNxW71TofpHWCDgEqtA,AGlh4ZDv6jnoiYfz7At9mw,5.0,1128,156
WRmuVUJZAXOS5RffB9CePw,M1q0l_VuI6MqRYLWGVhCCw,3.0,5767,321
vmfVpgUvY4bB-Isruu_KqQ,p1257iwsyKj00D_145O03w,4.0,10348,728
lN_sKVrvdQA_N58IhpSEyQ,XIKYdKWq72zUYsq8NBxcCQ,3.0,8523,460
IPBXsCQIhjXfGGfY4kDDVA,REiAM73RkOxFqCVlEFiRWA,5.0,3335,385
FlhZYUEhfpfm0Ynxacftwg,sTPueJEwcRDj7ZJmG7okYA,2.0,2872,781
tUyfzOVZ8L1myTmQFYfxFA,Gr6nYrQ_-3p4LcE4M84lTw,3.0,9935,240
vGA5Ucx83Zth0aagzzkKJw,sTPueJEwcRDj7ZJmG7okYA,5.0,10236,781
gNjFzQktmucgFQ9nZMZxwA,M1q0l_VuI6MqRYLWGVhCCw,4.0,7666,321
NgATNss8vFHlwYl3ekelfw,5nqWNo7uVU1Zxm4tjnvkUw,4.0,4217,101
W6mjfWkADJER2jvNfbnQCw,tcvNBC65Gsa4cH1_gyucpQ,5.0,5712,792
bqmenudQMdOIbVCNese9Mg,qsAZNQ-6P4I9r7onkBZJ_g,4.0,6901,758
X7zm8FuL1iDfIbfFK9WFBg,tYn8hGpZiRgJ8cP2FcI_YQ,3.0,5888,791
LpO1Rkz3n9o0JTSIBbjBBA,_05DcCQmCP5aGnfCnI4r9Q,3.0,3902,500
O3YxmB4kmgJVsCZDy8C4SA,_k1CIuPkY-uLFm8lABFG8Q,4.0,4282,510
FIkjcOgpIn06k4six70rmQ,MzFhaFNbE03zF84BPkN7yQ,5.0,2793,334
6tDZ_ux8aiyt9F1VnBIDBw,8kUh6TROemLfbVR_ewVVLg,4.0,1361,133
p25_o60c_jf6iAQeteXqNw,a62d7e_xXeljJcOUHkJjkg,2.0,9193,517
0nRYrMCLm8obg7bT3zMmlg,3FKIev7ZB_KE6XHL9sUJCg,2.0,304,64
OXYKSgB3rOORnH6Y5BrIWw,8HAs-c3bh_tr4ggiYAlZng,4.0,4368,128
mz8Q8yEOkgjaISIqzUSHLg,5nqWNo7uVU1Zxm4tjnvkUw,4.0,8804,101
sWy9Udo9Wr3n7r0Udry10w,tYn8hGpZiRgJ8cP2FcI_YQ,4.0,9760,791
hl812QcYcZ0cRP3Hxa52dA,vUkiYPpbkMXA99WneLSGkQ,5.0,7918,816
cmMYzA1UQZymlgx3aDOSAA,jEasa4Sbzy4NdLyzPPgQyg,4.0,7071,652
wv3I0yO4k8Disn8F1p4O8w,itv5mVA2lkp_ivhSdmKGgw,2.0,10544,648
PV0U0arT_AUfjVBtrKfPSA,5nqWNo7uVU1Zxm4tjnvkUw,3.0,4560,101
l7r6SjGvZ_pCSCoDw5m0RQ,itv5mVA2lkp_ivhSdmKGgw,3.0,8485,648
ua6QuBe6mar6pDrhHETzJQ,AGlh4ZDv6jnoiYfz7At9mw,3.0,10119,156
GJ0H2kne3nnzYBavbH4RHw,REiAM73RkOxFqCVlEFiRWA,5.0,2962,385
H3gfCZEuy_kZTxO6FfOwsA,1UNJeHTsS7WS9RxRzHw06g,3.0,3106,46
HZfRF_zc40soC2blonfY1w,M1q0l_VuI6MqRYLWGVhCCw,3.0,3195,321
BaVAIYKYSSEMT5_sXRiwLg,85e8Uyn8tIyEZCqBP80rqA,4.0,2105,127
QkaUUKw4xaq-9KTMEcZw5w,IkY2ticzHEn4QFn8hQLSWg,3.0,4778,267
SekZo5-qAhQqdl6k1mQbug,sTPueJEwcRDj7ZJmG7okYA,3.0,5131,781
DgC8Z8VmSAlWZpsc_XjbqQ,JPfe9B-RLrE5Nz75kcKImQ,4.0,2499,279
u1SyRxggmfZMode6mAoCXw,vpNJJNVgVmf2u1lfdFh81w,5.0,10029,824
7ziWZULyiZv2TesYNMFf4g,1UNJeHTsS7WS9RxRzHw06g,3.0,1534,46
BehuW6rGBjox4uLoKa0JGQ,NUJrCPU51Cvip4ayZD1P5g,5.0,2117,339
mhCgPTISrXtsYykVc_q5jQ,Gr6nYrQ_-3p4LcE4M84lTw,2.0,8767,240
yGdyhF5MNQxUbB98P5pFMQ,eJaeTZlIdM3HWCq__Ve4Wg,4.0,10782,573
mMhduza1ZoFnLeXnKVlx6w,JrG4NINLspXPNhSXg7Q07Q,5.0,8701,286
hVUcXc-qwDlj_ihiD6Xuyg,JPfe9B-RLrE5Nz75kcKImQ,1.0,7861,279
bAtvLtIOCwt72zFXiBDYlg,K0JZOvCUgYtbPjcDzys_kw,4.0,6779,287
xXs7srv0jlEE7XKa0a4syw,V8we7-uCa-SouadZmZ9Ieg,5.0,10646,435
aHJ8Jqbadtw-ASIEYmYe6A,gEX_kEhYgvLKGJtlY45BmQ,4.0,6626,604
Zgap030R22DQrzAjUT1HUw,05ev984NYfimRN0UiFrxaA,4.0,6340,19
JOrDiXIgpb0sjtd7Cr3CdA,fN12ywQpLXQ93bpwe1N_Ww,2.0,3506,595
54-9e0S8JkMC4OZDPIdHgw,6GXMHrB8u-3nq87zE1Av0w,4.0,1036,107
jXdkqjvAo_4ftyoU-IvMUg,gEX_kEhYgvLKGJtlY45BmQ,3.0,8226,604
GystmfN65JtL_jVMGxawhg,1UNJeHTsS7WS9RxRzHw06g,5.0,3085,46
8WzFNiQZbUJjvHoT2Jp5rg,REiAM73RkOxFqCVlEFiRWA,4.0,1624,385
kKncnVGJRsJ8j9UnbqmdsA,KDplhtRYnHOCnuIjIGR8fA,5.0,8359,293
flRJ56CSuNzrq4UikIPeUw,wbDRmtxaKRpBOjutvV6TEA,4.0,7563,837
Z90K8RRx5jgAtCHvzckJFA,ZKPrXH_GNW_AtZ31tP3NmA,3.0,6244,488
JPbH0GR8XfRo_EdierH7mw,sTPueJEwcRDj7ZJmG7okYA,5.0,3510,781
xS7RNp94koln5JgNPIbxig,DwEHeY-1Cs9GV-S97wzVhA,5.0,10626,202
lU9v6r4bo6nh1i5z4Z-BDg,itv5mVA2lkp_ivhSdmKGgw,5.0,8550,648
K6Jqw4_mIJ6Qwh0N07T69Q,sTPueJEwcRDj7ZJmG7okYA,5.0,3631,781
sTtptFLJ7KdyE_sTi5PhQQ,luv3Y2AjoOhxYRY_u5tRJA,4.0,9753,691
zocZa3c_1EsBdkvUEeEsfA,wbDRmtxaKRpBOjutvV6TEA,5.0,11048,837
FleKL7VuzfB9-oLT7YjxUg,eJaeTZlIdM3HWCq__Ve4Wg,5.0,2871,573
KOwAR2rZZMBXnmDcvAw16w,qsAZNQ-6P4I9r7onkBZJ_g,5.0,3684,758
vIcFuPtw8cRXRN0HJDXirQ,ulfMNXHzGVleRf2U5KwiQQ,5.0,10248,807
a-8ZuiQk4EsWgebrG-K2HQ,REiAM73RkOxFqCVlEFiRWA,5.0,6569,385
0yYCMhDWCEIVUyZLzDWwqQ,eJaeTZlIdM3HWCq__Ve4Wg,4.0,341,573
UqTvUrtM9VZfcnjMyvfZxA,M_EpyAH1CZZVlhxfYBLOqg,4.0,5502,329
-copOvldyKh1qr-vzkDEvw,IkY2ticzHEn4QFn8hQLSWg,4.0,98,267
HBLDsdGpWd13cnu6hoeR5w,IkY2ticzHEn4QFn8hQLSWg,3.0,3123,267
95jVin31Tw0Wf9iWWp-6-Q,gEX_kEhYgvLKGJtlY45BmQ,4.0,1709,604
eZg60HZVrM5qgAx_3qf3qg,IkY2ticzHEn4QFn8hQLSWg,4.0,7373,267
Cvi8nZTwDVaQkqmmgQwQMw,85e8Uyn8tIyEZCqBP80rqA,4.0,2369,127
mn953G0yuwIOlkgzOXkRGg,_k1CIuPkY-uLFm8lABFG8Q,5.0,8779,510
UqTvUrtM9VZfcnjMyvfZxA,tYn8hGpZiRgJ8cP2FcI_YQ,3.0,5502,791
8dUzUgyMMx2oXDJxkox1pw,sTPueJEwcRDj7ZJmG7okYA,4.0,1637,781
_RamAYhTCx3icKGk32tgYQ,luv3Y2AjoOhxYRY_u5tRJA,5.0,6460,691
YcXMSUmtJ6aM0WDEKRZ-hg,REiAM73RkOxFqCVlEFiRWA,5.0,6145,385
JSFayCcQmOJcXzvY11sPZA,sTPueJEwcRDj7ZJmG7okYA,1.0,3519,781
FQKIiVCUOXwHjpFWp-ALPg,3M69f6Cg2CAgpEcIgoKS5A,3.0,2810,65
mEHuQ1bd7rTCYBgrxDpyjQ,IkY2ticzHEn4QFn8hQLSWg,3.0,8673,267
xyAjJ2nEzeExeydzIs1SIQ,M_EpyAH1CZZVlhxfYBLOqg,5.0,10720,329
C20k3sgrKht5E_BCFdnF0Q,M_EpyAH1CZZVlhxfYBLOqg,2.0,2207,329
CPhJG30XcEXjwZWdXqbr1Q,q1VOESxR99qJvpubnNxyJQ,2.0,2284,746
Y8840tDmt0Hzd8GFymUcJA,sL6fC0P4C-gyL4E5gacUeQ,5.0,6062,779
i84YDhPbxtq9F8ipmtR5vg,sEf8VsIbhGwSnKte1IBm-Q,5.0,7976,778
EuopqHg-cCgb0MjbIRCWJQ,ZKPrXH_GNW_AtZ31tP3NmA,4.0,2727,488
WC80PqX537UgJvxVR2fSvg,gbcWVIt0cSJ2iDYXx9lEOQ,4.0,5723,609
KnRAilT8d_88vUODqcZtVw,AGlh4ZDv6jnoiYfz7At9mw,4.0,3735,156
bsNS8tvMDn9ntB8OP3rNsw,NUJrCPU51Cvip4ayZD1P5g,4.0,6908,339
4PN-defKNdm6JQXrOWvO6w,Cjwb7VQGP0u2eWYj1wnO3g,2.0,922,186
1suvUqjKTYrsWiHvbCswlw,IkY2ticzHEn4QFn8hQLSWg,1.0,498,267
IizKBKL8AHV5kNTkfc0Ixw,1UNJeHTsS7WS9RxRzHw06g,4.0,3392,46
YV6uaSzANkraOQQzN0alWg,JPfe9B-RLrE5Nz75kcKImQ,5.0,6123,279
JSBG7uMpQMJ5EoOp077UUw,85e8Uyn8tIyEZCqBP80rqA,4.0,3518,127
9zJ3okFLCpHVspc8g0sWlw,MzFhaFNbE03zF84BPkN7yQ,3.0,1860,334
vEsl_mvbIYaWkdx2S6h2-A,IsmxvaMe2i-eWnHDyC0WJQ,3.0,10230,269
2S7trEqUwlT1Guc6ZiT6bw,luv3Y2AjoOhxYRY_u5tRJA,5.0,596,691
xUIwLeUSyx_mtfpKllFv2g,ZKPrXH_GNW_AtZ31tP3NmA,5.0,10635,488
tsLCoSKFZO_vUf_-NMb6Rw,A9bqf3aoiQXX9WBswewivg,5.0,10002,154
brvrF9Ox74Z7MIMx-dRXHQ,SDL247FlOnScJfuNjZESxg,3.0,6905,399
HWTh1r5By-y93jFD6LcmEg,AGlh4ZDv6jnoiYfz7At9mw,5.0,3189,156
0NikEEQMClZmylbeA5UBwQ,03jQGGJ2ch0uHTtW-UUUqg,4.0,238,17
reUmCpiEx-PhsQxKwt9c0g,sTPueJEwcRDj7ZJmG7okYA,4.0,9614,781
8P-WM8YhBrJwpRcSLnNFdg,SDL247FlOnScJfuNjZESxg,5.0,1607,399
gK2VLclsJ7bxBjdrRiCatg,sEf8VsIbhGwSnKte1IBm-Q,3.0,7656,778
ei8X5pyCur3d0CGb5EbnFA,sTPueJEwcRDj7ZJmG7okYA,2.0,7391,781
PeAsdBlxW_-ixUpE91cEJw,irXywqvfXj9maLLOBQMYvg,5.0,4585,647
30PsWsSwAZEzUOMNlGXFEg,gbcWVIt0cSJ2iDYXx9lEOQ,4.0,694,609
ojxS1v-8nUvEEx4DlsPQrA,ZKPrXH_GNW_AtZ31tP3NmA,3.0,9139,488
XkfnvonaC34N7vumff3Kag,sEf8VsIbhGwSnKte1IBm-Q,5.0,5991,778
PTyfmCzxo47RdfOjJVXFmQ,wbDRmtxaKRpBOjutvV6TEA,4.0,4558,837
oP3pend_7t6HcLvUBXaKaw,irXywqvfXj9maLLOBQMYvg,4.0,9079,647
8k7cQPWA4WQRRDrE0dB97A,KDplhtRYnHOCnuIjIGR8fA,3.0,1654,293
EVHSSua7Oj_cL9DrPyYl-A,KDplhtRYnHOCnuIjIGR8fA,3.0,2660,293
xs7xL0iyDP7Q8dtuAlX4gw,IkY2ticzHEn4QFn8hQLSWg,4.0,10705,267
tyGuADf5u4hs_LuWKpgqbQ,5nqWNo7uVU1Zxm4tjnvkUw,3.0,10017,101
wkNUVy8LK28OytucC8MASw,tcvNBC65Gsa4cH1_gyucpQ,5.0,10506,792
BGwsR8MApe16pKptfLKX5g,A9bqf3aoiQXX9WBswewivg,1.0,2051,154
42D8UPKrq8oDOPwGysuEMw,5ItgryJvadUrKVljjJ8l4g,4.0,862,95
OAorgCd4NZO1rx7ClxgTDw,IkY2ticzHEn4QFn8hQLSWg,2.0,4300,267
M66nakzSK154_MWlwMaNjQ,IkY2ticzHEn4QFn8hQLSWg,3.0,3949,267
DHJJPj7ZlhJ_AmpXPJ7g0g,gbcWVIt0cSJ2iDYXx9lEOQ,3.0,2429,609
T6TInNEhz-qm5tT_ZjQEoA,CM5Dq-mKnZYdi9OlVluehA,4.0,5207,182
82dCHyU-ANOgdhxUgZsUeg,1UNJeHTsS7WS9RxRzHw06g,4.0,1546,46
kevzZpfAJ0zobNOnsziqvw,sL6fC0P4C-gyL4E5gacUeQ,4.0,8417,779
n1dDZfXcqw2A3iNwU5xlzg,eJaeTZlIdM3HWCq__Ve4Wg,5.0,8820,573
qDo3hI1I0fvq7DLd5v1SHg,oqbhVgliVJH-iRa3AnD-3A,4.0,9377,721
GJaPXrgiro1RDzrIiANRwA,sTPueJEwcRDj7ZJmG7okYA,5.0,2964,781
swF_o9MtCT1MPZvWFgRzYg,AGlh4ZDv6jnoiYfz7At9mw,2.0,9833,156
eSXG5M-mGZF_mPcHKea3zg,JPfe9B-RLrE5Nz75kcKImQ,4.0,7353,279
iePCiaqrMz79hMy9RVj_WQ,03jQGGJ2ch0uHTtW-UUUqg,4.0,8070,17
rsKZL50mvZhJArcymOPgPg,2qHkwqao9GyxnDXHzCv4JA,4.0,9665,61
v3jR1g-mGJVTTq7gurRN3A,Gr6nYrQ_-3p4LcE4M84lTw,2.0,10192,240
d6ngO683ryUFe5y8oyHbDQ,XIKYdKWq72zUYsq8NBxcCQ,4.0,7131,460
wqrbPeGf-bimRXU5t1x5Aw,irXywqvfXj9maLLOBQMYvg,5.0,10530,647
Mq-UkQRC98qtjvQUzFpJVw,zfn7V7FVH5_J5A9dInfbnA,3.0,4076,861
EGh0HRlN8dyjrAIoEdjqpg,_k1CIuPkY-uLFm8lABFG8Q,5.0,2619,510
AvfMaqcH21JUBbb23ZjRYg,fN12ywQpLXQ93bpwe1N_Ww,5.0,2005,595
0bjd1N5QyFNTsHYUmFDBBg,REiAM73RkOxFqCVlEFiRWA,4.0,277,385
HnBTn3vTC34Zrzwnrr-uHQ,3FKIev7ZB_KE6XHL9sUJCg,4.0,3223,64
zwCkk1Pd88uZpvIQRRFo-A,05ev984NYfimRN0UiFrxaA,3.0,11065,19
whn7FV5XPHQg0K4KBTNsAA,6OTy5-0NdmxgxqCLVuIJaA,1.0,10499,110
yPa_4u6hcWEHkziHAeRapw,H3EK1Q8tqRGqPBps05Uahw,4.0,10815,243
EVHSSua7Oj_cL9DrPyYl-A,oqbhVgliVJH-iRa3AnD-3A,4.0,2660,721
P9hbcVoZIPKF4gV8KH427A,85e8Uyn8tIyEZCqBP80rqA,2.0,4503,127
_cgaflwgTtpo9eJHsqt-fA,wbDRmtxaKRpBOjutvV6TEA,5.0,6502,837
iI4JyhpXHbNUW8cXSI1bIQ,8kUh6TROemLfbVR_ewVVLg,5.0,8004,133
roX_qWSBewOu4VH6dN37oQ,UPD4qX0t1lm7G86mrj889w,4.0,9651,424
CO8ADG6kq5MHfsYpNPIgDQ,IsmxvaMe2i-eWnHDyC0WJQ,4.0,2279,269
Jr_HUbYB9C7KfLaqYMFRZQ,IkY2ticzHEn4QFn8hQLSWg,2.0,3592,267
4ay-fdVks5WMerYL_htkGQ,svqHsPiOz2aFvgQxBciLXg,3.0,957,785
5mDIRahyGnC6nL7a__gZSg,AGlh4ZDv6jnoiYfz7At9mw,5.0,1160,156
-nF3ET7RmAzBwZSNrj4xVA,ci-kujWfHzsg5zCcqYZLKA,3.0,125,550
-su4nBVOoPEZfEPwnSd5Bw,5nqWNo7uVU1Zxm4tjnvkUw,3.0,143,101
wFJWxokCa3c1AIDnjhhzQg,03jQGGJ2ch0uHTtW-UUUqg,4.0,10437,17
b148kCklWACiyegSS8-rHg,JrG4NINLspXPNhSXg7Q07Q,3.0,6754,286
cbBxBySpq87KPiLG25N76Q,wbDRmtxaKRpBOjutvV6TEA,5.0,7048,837
LHWtjTG7e1NzNPYUbUo-9w,H3EK1Q8tqRGqPBps05Uahw,3.0,3821,243
ojyWQJtQ_ESVDvqL-69tLA,wbDRmtxaKRpBOjutvV6TEA,5.0,9140,837
iNHnNd-aMTS8QOprbFzm0g,CM5Dq-mKnZYdi9OlVluehA,3.0,8022,182
16TwV3MNrl_--Y0j8aB_AQ,5nqWNo7uVU1Zxm4tjnvkUw,4.0,376,101
OIl_ZSc0rDE8iphiAjS-xQ,vUkiYPpbkMXA99WneLSGkQ,1.0,4323,816
azxj85sYQhwGGIgmlYAhSA,AGlh4ZDv6jnoiYfz7At9mw,5.0,6748,156
6KHdW3MjBZJZ4BkzJX5yEw,ZKPrXH_GNW_AtZ31tP3NmA,4.0,1262,488
a1YJTws2l7YYLuYX2-JRZg,l8VedGQFMLtTz2zRmpTlxA,5.0,6574,681
sE1T1wT2alHRdy5iRezN0Q,eJaeTZlIdM3HWCq__Ve4Wg,4.0,9720,573
250ivZJAXMD0-RlNmaMAhw,Gr6nYrQ_-3p4LcE4M84lTw,1.0,539,240
ROdeRSIcXM2JyM5LuRCS_A,HPqTJ_yF2ZJw87yHWnSzSg,5.0,4905,245
g5O-rwJLMerMz4EbafhQ7g,XIKYdKWq72zUYsq8NBxcCQ,4.0,7619,460
VlJccDDnseBo0tjfTZUZeg,5nqWNo7uVU1Zxm4tjnvkUw,4.0,5658,101
uPr3t2M-OykA8M_oro7j1A,H3EK1Q8tqRGqPBps05Uahw,5.0,10092,243
cMPJlsuY5IQgJ8N9qICdDw,sTPueJEwcRDj7ZJmG7okYA,4.0,6997,781
ALWsmfbAqnRkVnCimrIHIw,IkY2ticzHEn4QFn8hQLSWg,1.0,1919,267
GDosrD0iVZkXw01t9DXRsg,l8VedGQFMLtTz2zRmpTlxA,3.0,2947,681
toQe9adQWV7iC7KM_eugsA,M1q0l_VuI6MqRYLWGVhCCw,4.0,9990,321
WY7FOzVi4Fa9zezilupH5w,tYn8hGpZiRgJ8cP2FcI_YQ,3.0,5783,791
H3gfCZEuy_kZTxO6FfOwsA,3FKIev7ZB_KE6XHL9sUJCg,5.0,3106,64
iVN1wgGLaqOi62_-8JkpnQ,jEasa4Sbzy4NdLyzPPgQyg,4.0,8047,652
mWamaq-Awy6tf7U4bCtT1A,a62d7e_xXeljJcOUHkJjkg,4.0,8733,517
KhoSdNA7XDLl600n0bmxsg,qsAZNQ-6P4I9r7onkBZJ_g,5.0,3725,758
TPf6jvHI4z0kNwA6ls2EEQ,sEf8VsIbhGwSnKte1IBm-Q,3.0,5267,778
lQXbo83bGxE7l6SOT_CpVQ,IkY2ticzHEn4QFn8hQLSWg,2.0,8536,267
U8RoyRIRrmsxHz-A0IBz3A,_OgwyI_0mGs620_ZfKgzbg,5.0,5386,504
